ads_id,prop_name,completion_year,monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished,facilities,additional_facilities,region
97231459,,,RM 1 500 per month,Kuala Lumpur - Sri Hartamas,Condominium,1,,1,500 sq.ft.,Fully Furnished,"Barbeque area, Sauna, Playground, Gymnasium, Security, Swimming Pool, Squash Court",,Kuala Lumpur
96115789,,,RM 2 000 per month,Kuala Lumpur - Sentul,Condominium,2,2,2,1064 sq.ft.,Partially Furnished,,,Kuala Lumpur
96142331,,,RM 1 500 per month,Kuala Lumpur - Sri Hartamas,Condominium,1,,1,500 sq.ft.,Fully Furnished,,,Kuala Lumpur
81939844,,,RM 1 300 per month,Kuala Lumpur - Segambut,Condominium,3,1,2,1143 sq.ft.,Partially Furnished,,,Kuala Lumpur
98135782,,,RM 1 800 per month,Kuala Lumpur - Segambut,Condominium,3,2,2,1203 sq.ft.,Partially Furnished,"Playground, Swimming Pool, Security, Sauna, Parking, Gymnasium, Jogging Track",,Kuala Lumpur
98450950,,,RM 2 800 per month,Kuala Lumpur - KLCC,Condominium,2,1,1,689 sq.ft.,Fully Furnished,,,Kuala Lumpur
98614046,,,RM 2 100 per month,Kuala Lumpur - Kepong,Condominium,3,2,2,1100 sq.ft.,Fully Furnished,"Sauna, Multipurpose hall, Playground, Gymnasium, Barbeque area, Club house, Parking, Minimart, Swimming Pool, Squash Court, Lift, Security, Tennis Court, Jogging Track",,Kuala Lumpur
98933535,,,RM 2 200 per month,Kuala Lumpur - Mont Kiara,Condominium,1,1,1,672 sq.ft.,Fully Furnished,"Security, Squash Court, Lift, Gymnasium, Swimming Pool, Parking, Playground, Minimart, Jogging Track",,Kuala Lumpur
97875661,,,RM 3 500 per month,Kuala Lumpur - Mont Kiara,Condominium,3,2,3,1333 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Playground, Sauna, Security, Tennis Court",,Kuala Lumpur
99926595,KL Traders Square Residences,2019,RM 1 399 per month,Kuala Lumpur - Gombak,Service Residence,4,1,2,940 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Jogging Track, Tennis Court","Air-Cond, Cooking Allowed, Near KTM/LRT",Kuala Lumpur
99926532,"Fera Residence @ The Quartz, Wangsa Maju",,RM 2 300 per month,Kuala Lumpur - Wangsa Maju,Service Residence,3,2,2,1300 sq.ft.,Partially Furnished,"Parking, Swimming Pool, Security, Lift, Playground, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
99926077,Vivo Residential @ 9 Seputeh,2018,RM 1 800 per month,Kuala Lumpur - Seputeh,Service Residence,1,,1,775 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Gymnasium, Tennis Court, Barbeque area, Multipurpose hall, Jogging Track, Sauna, Security, Playground",,Kuala Lumpur
99926076,Residensi KepongMas,2020,RM 1 300 per month,Kuala Lumpur - Kepong,Apartment,3,1,2,800 sq.ft.,Fully Furnished,"Parking, Lift, Security","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
99925995,Residensi Desa Satumas,,RM 1 300 per month,Kuala Lumpur - Taman Desa,Condominium,3,2,2,850 sq.ft.,Partially Furnished,"Parking, Security, Multipurpose hall, Playground, Lift, Swimming Pool, Jogging Track","Air-Cond, Cooking Allowed",Kuala Lumpur
99926244,Aston Kiara 3,,RM 2 400 per month,Kuala Lumpur - Mont Kiara,Condominium,4,,3,1518 sq.ft.,Fully Furnished,"Swimming Pool, Playground, Multipurpose hall, Minimart, Barbeque area, Sauna, Jogging Track, Gymnasium, Security, Parking, Lift, Squash Court, Tennis Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur
98022391,,,RM 3 300 per month,Kuala Lumpur - Mont Kiara,Condominium,4,2,3,1362 sq.ft.,Fully Furnished,"Sauna, Gymnasium, Security, Playground, Swimming Pool, Squash Court, Barbeque area, Parking","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur
95483280,The Ooak (Kiara 163),2022,RM 1 300 per month,Kuala Lumpur - Mont Kiara,Service Residence,1,,1,600 sq.ft.,Fully Furnished,"Security, Gymnasium, Barbeque area, Parking, Jogging Track, Playground, Minimart, Swimming Pool, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Internet",Kuala Lumpur
99925727,Robson Condominium,1995,RM 2 500 per month,Kuala Lumpur - Seputeh,Condominium,3,1,2,1450 sq.ft.,Partially Furnished,"Swimming Pool, Gymnasium, Tennis Court, Minimart, Sauna, Security, Barbeque area, Parking, Playground, Squash Court",,Kuala Lumpur
99772544,CitiZen,2019,RM 2 000 per month,Kuala Lumpur - Old Klang Road,Service Residence,3,2,2,885 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
99925755,Residensi Desa Satumas,,RM 1 500 per month,Kuala Lumpur - Taman Desa,Condominium,3,1,2,850 sq.ft.,Partially Furnished,"Parking, Security, Multipurpose hall, Playground, Lift, Swimming Pool, Jogging Track","Air-Cond, Cooking Allowed",Kuala Lumpur
98808888,Unio Residence,2021,RM 900 per month,Kuala Lumpur - Kepong,Apartment,1,,1,100 sq.ft.,Fully Furnished,"Parking, Security, Tennis Court, Jogging Track, Multipurpose hall, Playground, Minimart, Lift, Swimming Pool, Gymnasium, Barbeque area","Air-Cond, Internet, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
99925264,Regalia Residence,2012,RM 1 800 per month,Kuala Lumpur - Jalan Sultan Ismail,Service Residence,1,1,1,562 sq.ft.,Fully Furnished,"Squash Court, Playground, Parking, Swimming Pool, Gymnasium, Security, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT",Kuala Lumpur
99925443,Changkat View Condominium,2009,RM 1 450 per month,Kuala Lumpur - Solaris Dutamas,Condominium,2,1,1,600 sq.ft.,Fully Furnished,"Parking, Lift, Sauna, Security, Playground, Swimming Pool, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur
99924743,Vista Langkawi @ PV18,,RM 1 600 per month,Kuala Lumpur - Setapak,Service Residence,3,1,2,936 sq.ft.,Partially Furnished,"Parking, Security, Lift, Playground",Air-Cond,Kuala Lumpur
99924762,VIM 3 @ Desa Park North,2018,RM 1 500 per month,Kuala Lumpur - Kepong,Service Residence,2,1,1,475 sq.ft.,Partially Furnished,,,Kuala Lumpur
98864636,,,RM 3 500 per month,Kuala Lumpur - Cheras,Service Residence,2,,2,850 sq.ft.,Fully Furnished,"Gymnasium, Multipurpose hall, Security, Playground, Lift, Barbeque area, Swimming Pool, Jogging Track, Sauna","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
99860379,Seri Cendekia,,RM 1 300 per month,Kuala Lumpur - Cheras,Condominium,3,1,2,980 sq.ft.,Fully Furnished,"Security, Playground, Swimming Pool, Barbeque area, Parking, Gymnasium, Lift, Minimart","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
93714599,,,RM 1 700 per month,Kuala Lumpur - Pudu,Apartment,3,1,2,980 sq.ft.,Fully Furnished,"Barbeque area, Playground, Swimming Pool, Gymnasium, Parking, Security","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
99924475,Plaza Damas,,RM 1 500 per month,Kuala Lumpur - Sri Hartamas,Service Residence,1,,1,500 sq.ft.,Fully Furnished,,Air-Cond,Kuala Lumpur
99924647,Sri Tioman II,,RM 850 per month,Kuala Lumpur - Setapak,Apartment,2,,1,550 sq.ft.,Not Furnished,"Playground, Parking, Lift, Security",Near KTM/LRT,Kuala Lumpur
99924639,Villa Pawana,,RM 2 000 per month,Kuala Lumpur - Keramat,Condominium,3,,3,1280 sq.ft.,Partially Furnished,,,Kuala Lumpur
99924599,Maxim Residences,2017,RM 1 850 per month,Kuala Lumpur - Cheras,Service Residence,3,,2,1050 sq.ft.,Partially Furnished,"Security, Parking, Swimming Pool, Gymnasium",,Kuala Lumpur
99548726,Arte Plus Jalan Ampang,2018,RM 1 700 per month,Kuala Lumpur - Ampang,Service Residence,2,1,1,660 sq.ft.,Fully Furnished,"Parking, Jogging Track, Playground, Gymnasium, Security, Lift, Swimming Pool, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Squash Court, Tennis Court","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT",Kuala Lumpur
99565849,Danau Idaman,2000,RM 1 700 per month,Kuala Lumpur - Taman Desa,Condominium,3,1,2,980 sq.ft.,Fully Furnished,"Sauna, Parking, Minimart, Security, Swimming Pool, Gymnasium, Squash Court, Playground, Tennis Court, Lift, Barbeque area, Multipurpose hall, Club house, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT",Kuala Lumpur
99924561,Amanja,,RM 2 200 per month,Kuala Lumpur - Kepong,Condominium,3,1,2,1000 sq.ft.,Partially Furnished,,,Kuala Lumpur
99923866,Flat Taman Bukit Angkasa,,RM 950 per month,Kuala Lumpur - Bangsar South,Flat,3,,1,850 sq.ft.,Partially Furnished,,"Air-Cond, Cooking Allowed, Near KTM/LRT",Kuala Lumpur
98780595,,,RM 2 000 per month,Kuala Lumpur - Wangsa Maju,Apartment,3,,2,770 sq.ft.,Fully Furnished,"Security, Swimming Pool, Parking, Minimart, Gymnasium, Playground",,Kuala Lumpur
99923704,Kelumpuk Cemperling,,RM 1 000 per month,Kuala Lumpur - Setiawangsa,Flat,2,2,1,600 sq.ft.,Fully Furnished,Parking,"Air-Cond, Washing Machine, Near KTM/LRT, Cooking Allowed",Kuala Lumpur
99923675,Residensi Suria Pantai,2020,RM 2 200 per month,Kuala Lumpur - Pantai,Apartment,3,1,2,810 sq.ft.,Fully Furnished,"Parking, Security, Swimming Pool, Playground, Minimart, Multipurpose hall","Air-Cond, Near KTM/LRT, Washing Machine",Kuala Lumpur
99923500,Danau Murni,2005,RM 1 100 per month,Kuala Lumpur - Taman Desa,Condominium,3,1,2,750 sq.ft.,Not Furnished,"Security, Minimart, Barbeque area, Parking, Playground, Swimming Pool",,Kuala Lumpur
99923462,Serini Melawati,2018,RM 2 000 per month,Kuala Lumpur - Taman Melawati,Service Residence,2,2,1,650 sq.ft.,Fully Furnished,"Gymnasium, Parking, Swimming Pool, Playground, Security, Minimart, Lift","Air-Cond, Cooking Allowed",Kuala Lumpur
99923426,The Hipster @ Taman Desa,2022,RM 1 700 per month,Kuala Lumpur - Taman Desa,Condominium,3,1,2,921 sq.ft.,Partially Furnished,"Squash Court, Parking, Security, Playground, Lift, Minimart, Gymnasium, Swimming Pool, Sauna","Air-Cond, Cooking Allowed",Kuala Lumpur
99923409,Meadow Park 2,2001,RM 1 300 per month,Kuala Lumpur - Old Klang Road,Condominium,3,1,2,950 sq.ft.,Partially Furnished,"Squash Court, Barbeque area, Tennis Court, Minimart, Playground, Gymnasium, Parking, Security, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
99923396,Gurney Heights,,RM 1 500 per month,Kuala Lumpur - Keramat,Condominium,3,1,2,850 sq.ft.,Not Furnished,"Swimming Pool, Security, Parking, Barbeque area, Minimart, Gymnasium, Lift, Playground, Sauna, Multipurpose hall, Club house, Jogging Track, Squash Court, Tennis Court","Cooking Allowed, Near KTM/LRT",Kuala Lumpur
98797792,,,RM 1 500 per month,Kuala Lumpur - Cheras,Condominium,3,,2,850 sq.ft.,Partially Furnished,"Playground, Lift, Parking, Swimming Pool, Jogging Track, Security, Tennis Court, Barbeque area, Multipurpose hall","Air-Cond, Near KTM/LRT",Kuala Lumpur
99923064,M Vertica,2023,RM 3 000 per month,Kuala Lumpur - Cheras,Condominium,4,2,2,1030 sq.ft.,Fully Furnished,"Swimming Pool, Multipurpose hall, Playground, Lift, Jogging Track, Barbeque area, Tennis Court, Parking, Security",,Kuala Lumpur
99923216,Residensi Gurneymas,2021,RM 1 400 per month,Kuala Lumpur - Keramat,Apartment,3,1,2,800 sq.ft.,Not Furnished,"Parking, Security, Lift, Playground, Barbeque area, Tennis Court, Squash Court, Jogging Track","Cooking Allowed, Near KTM/LRT",Kuala Lumpur
99922672,Flat Pandan Jaya,,RM 1 100 per month,Kuala Lumpur - Pandan Jaya,Flat,3,1,1,650 sq.ft.,Partially Furnished,"Parking, Playground, Minimart","Cooking Allowed, Near KTM/LRT",Kuala Lumpur
98727977,PPR Desa Rejang,,RM 700 per month,Kuala Lumpur - Setapak,Flat,3,1,2,650 sq.ft.,Not Furnished,,"Cooking Allowed, Near KTM/LRT",Kuala Lumpur
99922288,Sky Awani 3 Residence,,RM 1 400 per month,Kuala Lumpur - Setapak,Apartment,3,1,2,800 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Multipurpose hall, Barbeque area",,Kuala Lumpur
99922286,Ascenda Residences @ SkyArena Setapak,2017,RM 2 700 per month,Kuala Lumpur - Setapak,Condominium,3,2,2,908 sq.ft.,Fully Furnished,"Gymnasium, Parking, Security, Swimming Pool, Lift, Minimart",,Kuala Lumpur
99922236,"SkyAwani 3 Residence, Setapak",2021,RM 600 per month,Kuala Lumpur - Setapak,Condominium,4,,2,800 sq.ft.,Fully Furnished,"Gymnasium, Tennis Court, Sauna, Barbeque area, Security, Squash Court, Jogging Track, Lift, Swimming Pool, Parking, Minimart, Playground","Air-Cond, Cooking Allowed, Washing Machine, Internet, Near KTM/LRT",Kuala Lumpur
99922048,Perumahan Awam Sri Kelantan,,RM 800 per month,Kuala Lumpur - Sentul,Apartment,2,,1,500 sq.ft.,Partially Furnished,Lift,"Cooking Allowed, Near KTM/LRT",Kuala Lumpur
98716561,,,RM 2 500 per month,Kuala Lumpur - Setapak,Condominium,4,1,3,1303 sq.ft.,Fully Furnished,"Parking, Security, Gymnasium, Minimart, Playground, Swimming Pool, Lift, Sauna, Jogging Track, Club house, Barbeque area","Air-Cond, Cooking Allowed, Washing Machine, Internet",Kuala Lumpur
99764496,Residensi Desa Satumas,,RM 1 300 per month,Kuala Lumpur - Taman Desa,Condominium,3,1,2,850 sq.ft.,Partially Furnished,"Multipurpose hall, Parking, Security, Playground, Lift, Minimart, Swimming Pool","Cooking Allowed, Near KTM/LRT",Kuala Lumpur
99922006,Platinum Splendor Residensi Semarak,2020,RM 2 300 per month,Kuala Lumpur - Keramat,Condominium,4,2,2,1184 sq.ft.,Fully Furnished,"Security, Playground, Swimming Pool, Parking, Minimart, Sauna, Lift, Tennis Court, Squash Court, Gymnasium, Barbeque area, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
99921997,Vivo Residential @ 9 Seputeh,2018,RM 1 500 per month,Kuala Lumpur - Seputeh,Service Residence,1,,1,505 sq.ft.,Fully Furnished,"Parking, Playground, Gymnasium, Tennis Court, Jogging Track, Barbeque area, Multipurpose hall, Security, Swimming Pool, Sauna","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
99922032,V Residence 3 @ Sunway Velocity,,RM 3 950 per month,Kuala Lumpur - Cheras,Service Residence,3,1,2,1221 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
99834792,Happy Court,,RM 800 per month,Kuala Lumpur - Kepong,Flat,2,1,1,600 sq.ft.,Partially Furnished,"Parking, Security","Air-Cond, Cooking Allowed",Kuala Lumpur
99921922,Scenaria @ North Kiara Hills,2015,RM 2 400 per month,Kuala Lumpur - Segambut,Condominium,4,2,3,1250 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Minimart, Multipurpose hall, Tennis Court, Squash Court, Club house, Gymnasium, Barbeque area, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
99921862,Residensi Rampai II,2021,RM 1 600 per month,Kuala Lumpur - Setapak,Service Residence,4,2,2,1000 sq.ft.,Not Furnished,"Sauna, Jogging Track, Barbeque area, Gymnasium, Security, Playground, Parking, Swimming Pool, Multipurpose hall","Near KTM/LRT, Cooking Allowed",Kuala Lumpur
99921861,"SkyAwani 3 Residence, Setapak",2021,RM 1 300 per month,Kuala Lumpur - Setapak,Condominium,3,1,2,800 sq.ft.,Partially Furnished,"Parking, Squash Court, Barbeque area, Sauna, Tennis Court, Lift, Security, Minimart, Playground, Swimming Pool, Gymnasium, Jogging Track","Cooking Allowed, Near KTM/LRT",Kuala Lumpur
99921857,Vistaria Residensi,2012,RM 2 100 per month,Kuala Lumpur - Ampang,Condominium,4,1,2,1300 sq.ft.,Fully Furnished,"Security, Playground, Parking, Minimart, Swimming Pool, Gymnasium, Barbeque area, Sauna, Jogging Track, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
99921855,Sky Vista Residensi,2014,RM 2 000 per month,Kuala Lumpur - Cheras,Condominium,4,2,2,1450 sq.ft.,Partially Furnished,"Parking, Lift, Security, Swimming Pool, Jogging Track, Playground, Gymnasium","Air-Cond, Cooking Allowed",Kuala Lumpur
99921854,Sky Vista Residency,2014,RM 2 000 per month,Kuala Lumpur - Cheras,Condominium,4,2,3,1700 sq.ft.,Partially Furnished,"Playground, Parking, Barbeque area, Security, Swimming Pool","Air-Cond, Cooking Allowed, Near KTM/LRT",Kuala Lumpur
99921853,Bam Villa,1996,RM 1 800 per month,Kuala Lumpur - Cheras,Condominium,3,1,2,1109 sq.ft.,Fully Furnished,"Parking, Gymnasium, Barbeque area, Security, Playground, Swimming Pool, Sauna","Near KTM/LRT, Cooking Allowed",Kuala Lumpur
99921851,Bam Villa,1996,RM 1 400 per month,Kuala Lumpur - Cheras,Condominium,3,1,2,1100 sq.ft.,Partially Furnished,"Gymnasium, Barbeque area, Parking, Swimming Pool, Sauna, Security, Playground","Near KTM/LRT, Cooking Allowed",Kuala Lumpur
99921868,Vivo Residential @ 9 Seputeh,2018,RM 1 600 per month,Kuala Lumpur - Seputeh,Service Residence,1,,1,505 sq.ft.,Fully Furnished,"Security, Tennis Court, Parking, Gymnasium, Multipurpose hall, Playground, Swimming Pool, Barbeque area, Jogging Track, Sauna","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
99729266,CitiZen,2019,RM 2 200 per month,Kuala Lumpur - Old Klang Road,Service Residence,3,2,2,883 sq.ft.,Fully Furnished,"Barbeque area, Swimming Pool, Gymnasium, Multipurpose hall, Security, Jogging Track, Sauna, Parking, Playground, Lift","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
99921849,Pandan Court,2001,RM 1 300 per month,Kuala Lumpur - Ampang,Apartment,3,1,2,828 sq.ft.,Partially Furnished,"Parking, Playground, Swimming Pool, Minimart, Security","Cooking Allowed, Near KTM/LRT",Kuala Lumpur
99921847,Axis Residence,2010,RM 1 500 per month,Kuala Lumpur - Ampang,Service Residence,2,1,2,739 sq.ft.,Fully Furnished,"Security, Swimming Pool, Parking, Gymnasium","Cooking Allowed, Near KTM/LRT, Air-Cond",Kuala Lumpur
99921845,Axis Residence,2010,RM 1 550 per month,Kuala Lumpur - Ampang,Service Residence,3,1,2,1065 sq.ft.,Partially Furnished,"Parking, Swimming Pool, Gymnasium, Security","Near KTM/LRT, Cooking Allowed",Kuala Lumpur
99921840,Seri Riana Residence,2016,RM 4 000 per month,Kuala Lumpur - Wangsa Maju,Condominium,3,2,2,1378 sq.ft.,Fully Furnished,"Security, Tennis Court, Gymnasium, Playground, Club house, Swimming Pool, Squash Court, Jogging Track, Barbeque area, Sauna, Parking, Lift, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT",Kuala Lumpur
99921836,Pandan Heights Condominium,,RM 1 200 per month,Kuala Lumpur - Cheras,Condominium,3,1,2,857 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground","Air-Cond, Near KTM/LRT, Cooking Allowed",Kuala Lumpur
99921834,The Goodwood Residence,2023,RM 4 800 per month,Kuala Lumpur - Bangsar South,Service Residence,4,2,3,1184 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Parking, Multipurpose hall, Gymnasium, Security, Jogging Track, Lift","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
99837405,Residensi Razakmas,,RM 1 350 per month,Kuala Lumpur - Cheras,Apartment,3,1,2,850 sq.ft.,Partially Furnished,"Parking, Security, Lift",Cooking Allowed,Kuala Lumpur
99921777,Cerrado,,RM 1 500 per month,Kuala Lumpur - Sungai Besi,Condominium,2,2,1,656 sq.ft.,Fully Furnished,"Security, Parking, Playground",,Kuala Lumpur
99921828,The Elements,2015,RM 1 600 per month,Kuala Lumpur - Ampang,Service Residence,1,1,1,640 sq.ft.,Fully Furnished,"Barbeque area, Sauna, Security, Gymnasium, Multipurpose hall, Swimming Pool, Playground, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
99921815,Maytower,2007,RM 1 650 per month,Kuala Lumpur - KL City,Service Residence,1,,1,462 sq.ft.,Fully Furnished,"Security, Lift, Swimming Pool, Playground, Gymnasium, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT",Kuala Lumpur
99921814,The Elements,2015,RM 1 600 per month,Kuala Lumpur - Ampang,Service Residence,1,1,1,540 sq.ft.,Fully Furnished,"Security, Playground, Gymnasium, Barbeque area, Sauna, Jogging Track, Swimming Pool, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
99921811,The Elements,2015,RM 1 500 per month,Kuala Lumpur - Ampang,Service Residence,1,1,1,520 sq.ft.,Fully Furnished,"Barbeque area, Jogging Track, Sauna, Security, Playground, Gymnasium, Swimming Pool, Multipurpose hall","Cooking Allowed, Air-Cond",Kuala Lumpur
99921810,The Elements,2015,RM 2 200 per month,Kuala Lumpur - Ampang,Service Residence,2,2,2,950 sq.ft.,Fully Furnished,"Security, Gymnasium, Barbeque area, Sauna, Multipurpose hall, Playground, Jogging Track, Swimming Pool","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
